sample_index,acc_ch1,acc_ch2,acc_ch3
214,-0.209434,-0.239354,-0.239354
215,-0.209434,-0.269273,-0.239354
216,-0.209434,-0.269273,-0.239354
217,-0.209434,-0.239354,-0.239354
218,-0.209434,-0.239354,-0.239354
219,-0.209434,-0.269273,-0.269273
220,-0.209434,-0.239354,-0.239354
221,-0.209434,-0.239354,-0.239354
222,-0.209434,-0.239354,-0.239354
223,-0.209434,-0.239354,-0.239354
224,-0.209434,-0.239354,-0.239354
225,-0.239354,-0.269273,-0.269273
226,-0.239354,-0.269273,-0.269273
227,-0.239354,-0.269273,-0.269273
228,-0.209434,-0.269273,-0.269273
229,-0.209434,-0.239354,-0.239354
230,-0.179515,-0.239354,-0.239354
231,-0.179515,-0.239354,-0.239354
232,-0.179515,-0.209434,-0.209434
233,-0.179515,-0.209434,-0.209434
234,-0.179515,-0.239354,-0.209434
235,-0.179515,-0.239354,-0.209434
236,-0.179515,-0.239354,-0.209434
237,-0.179515,-0.239354,-0.239354
238,-0.179515,-0.239354,-0.239354
239,-0.179515,-0.239354,-0.239354
240,-0.179515,-0.239354,-0.239354
241,-0.149596,-0.209434,-0.209434
242,-0.149596,-0.179515,-0.179515
243,-0.179515,-0.209434,-0.209434
244,-0.179515,-0.209434,-0.209434
245,-0.179515,-0.239354,-0.239354
246,-0.209434,-0.239354,-0.239354
247,-0.209434,-0.269273,-0.239354
248,-0.209434,-0.239354,-0.239354
249,-0.209434,-0.269273,-0.239354
250,-0.209434,-0.239354,-0.239354
251,-0.209434,-0.239354,-0.239354
252,-0.209434,-0.239354,-0.239354
253,-0.209434,-0.239354,-0.239354
254,-0.209434,-0.239354,-0.239354
255,-0.209434,-0.239354,-0.239354
256,-0.209434,-0.239354,-0.239354
257,-0.239354,-0.269273,-0.269273
258,-0.239354,-0.269273,-0.269273
259,-0.239354,-0.269273,-0.269273
260,-0.209434,-0.269273,-0.269273
261,-0.209434,-0.239354,-0.239354
262,-0.179515,-0.239354,-0.209434
263,-0.179515,-0.239354,-0.239354
264,-0.179515,-0.239354,-0.209434
265,-0.179515,-0.239354,-0.209434
266,-0.179515,-0.239354,-0.239354
267,-0.179515,-0.209434,-0.209434
268,-0.179515,-0.239354,-0.209434
269,-0.179515,-0.239354,-0.239354
270,-0.179515,-0.239354,-0.239354
271,-0.179515,-0.239354,-0.239354
272,-0.179515,-0.239354,-0.239354
273,-0.179515,-0.209434,-0.209434
274,-0.149596,-0.209434,-0.179515
275,-0.149596,-0.209434,-0.209434
276,-0.179515,-0.209434,-0.209434
277,-0.179515,-0.239354,-0.239354
278,-0.209434,-0.239354,-0.239354
279,-0.209434,-0.269273,-0.239354
280,-0.209434,-0.239354,-0.239354
281,-0.209434,-0.239354,-0.239354
282,-0.209434,-0.239354,-0.239354
283,-0.209434,-0.239354,-0.269273
284,-0.209434,-0.239354,-0.239354
285,-0.209434,-0.239354,-0.239354
286,-0.209434,-0.239354,-0.239354
287,-0.209434,-0.239354,-0.239354
288,-0.209434,-0.239354,-0.239354
289,-0.239354,-0.269273,-0.269273
290,-0.239354,-0.269273,-0.269273
291,-0.239354,-0.269273,-0.269273
292,-0.209434,-0.269273,-0.269273
293,-0.209434,-0.239354,-0.239354
294,-0.179515,-0.239354,-0.239354
295,-0.179515,-0.239354,-0.209434
296,-0.179515,-0.209434,-0.239354
297,-0.179515,-0.239354,-0.209434
298,-0.179515,-0.239354,-0.239354
299,-0.179515,-0.239354,-0.209434
300,-0.179515,-0.239354,-0.209434
301,-0.179515,-0.239354,-0.239354
302,-0.179515,-0.239354,-0.239354
303,-0.179515,-0.239354,-0.239354
304,-0.179515,-0.239354,-0.239354
305,-0.179515,-0.209434,-0.209434
306,-0.149596,-0.209434,-0.209434
307,-0.179515,-0.209434,-0.209434
308,-0.179515,-0.209434,-0.209434
309,-0.179515,-0.239354,-0.239354
310,-0.209434,-0.239354,-0.239354
311,-0.209434,-0.269273,-0.239354
312,-0.209434,-0.269273,-0.239354
313,-0.209434,-0.239354,-0.239354
314,-0.209434,-0.269273,-0.239354
315,-0.209434,-0.269273,-0.239354
316,-0.209434,-0.239354,-0.239354
317,-0.209434,-0.239354,-0.239354
318,-0.209434,-0.239354,-0.239354
319,-0.209434,-0.239354,-0.239354
320,-0.209434,-0.239354,-0.239354
321,-0.239354,-0.269273,-0.269273
322,-0.239354,-0.299192,-0.269273
323,-0.239354,-0.269273,-0.269273
324,-0.209434,-0.269273,-0.239354
325,-0.209434,-0.239354,-0.239354
326,-0.179515,-0.239354,-0.239354
327,-0.179515,-0.239354,-0.209434
328,-0.179515,-0.209434,-0.209434
329,-0.179515,-0.239354,-0.209434
330,-0.179515,-0.209434,-0.209434
331,-0.179515,-0.239354,-0.209434
332,-0.179515,-0.239354,-0.209434
333,-0.179515,-0.239354,-0.209434
334,-0.179515,-0.239354,-0.239354
335,-0.179515,-0.239354,-0.239354
336,-0.179515,-0.239354,-0.239354
